custom_id,paper_type_primary,paper_type_empirical,paper_type_experimental,relevance_pgg_or_variant,relevance_punishment_or_sanctions,relevance_efficiency_or_related_payoff_outcome,outcomes_primary_outcome_type,dimension_contextual_or_better_count,dimension_informative_direct_count
10.1017_ehs.2021.30,theory,N/A,N/A,exact,adjacent,adjacent,non_payoff_behavior,4,2
10.1017_ehs.2021.36,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,9,0
10.1017_ehs.2021.40,theory,N/A,N/A,exact,adjacent,exact,efficiency_or_payoff,5,5
10.1017_ehs.2022.32,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,11,11
10.1017_ehs.2023.15,empirical,experimental,field_experiment,adjacent,adjacent,adjacent,non_payoff_behavior,5,5
10.1017_ehs.2024.18,empirical,experimental,lab_experiment,adjacent,adjacent,adjacent,non_payoff_behavior,11,11
10.1017_ehs.2024.37,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior,8,5
10.1017_ehs.2024.41,empirical,experimental,lab_experiment,exact,exact,exact,mixed,10,10
10.1017_epi.2013.34,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,5,3
10.1017_jdm.2025.1,empirical,experimental,lab_experiment,adjacent,adjacent,adjacent,non_payoff_behavior,6,6
10.1017_psrm.2023.52,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,8,8
10.1017_s0033291717003075,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,8,8
10.1017_s0043887117000181,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,8,8
10.1017_s0140525x11000069,theory,N/A,N/A,exact,exact,exact,mixed,8,1
10.1017_s0140525x11002202,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,3,0
10.1017_s0266267110000374,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior,5,0
10.1017_s0266267119000233,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,7,0
10.1017_s026988890800132x,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,6,0
10.1017_s0956792510000094,theory,N/A,N/A,adjacent,close,exact,efficiency_or_payoff,5,2
10.1017_s0956792515000649,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,6,5
10.1017_s1355770x08004592,theory,N/A,N/A,close,close,adjacent,non_payoff_behavior,5,0
10.1017_s1355770x12000381,empirical,experimental,lab_experiment,close,close,exact,efficiency_or_payoff,10,10
10.1017_s1355770x16000322,empirical,experimental,lab_experiment,close,exact,adjacent,non_payoff_behavior,10,9
10.1017_s1355770x19000457,empirical,experimental,lab_experiment,close,exact,exact,efficiency_or_payoff,10,10
10.1017_s1744137416000527,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,10,10
10.1017_xps.2020.10,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,11,11
10.1023_B_ACBI.0000043440.36462.1a,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,4,4
10.1023_a_1011612522206,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,7,6
10.1023_a_1020598804674,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,6,2
10.1023_a_1023952115422,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,10,10
10.1023_b_Exec.0000040559.08652.51,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,13,13
10.1027_1864-9335_a000460,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,6,5
10.1027_2151-2604_a000459,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,11,11
10.1037_0022-3514.76.4.587,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,9,7
10.1037_1089-2680.11.2.142,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,8,0
10.1037_a0011381,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,13,13
10.1037_a0019861,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,7,7
10.1037_a0020280,empirical,experimental,lab_experiment,adjacent,adjacent,adjacent,non_payoff_behavior,5,5
10.1037_a0023489,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,6,3
10.1037_a0033495,empirical,experimental,lab_experiment,close,exact,adjacent,non_payoff_behavior,10,10
10.1037_dev0001183,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,8,8
10.1037_npe0000009,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,8,0
10.1037_npe0000011,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,13,13
10.1037_npe0000045,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,11,11
10.1037_npe0000069,empirical,experimental,lab_experiment,adjacent,adjacent,adjacent,non_payoff_behavior,10,8
10.1037_npe0000099,empirical,experimental,lab_experiment,exact,exact,exact,mixed,8,8
10.1037_npe0000169,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,11,11
10.1037_pspa0000301,theory,N/A,N/A,adjacent,exact,close,non_payoff_behavior,6,4
10.1037_pspa0000375,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,5,0
10.1037_pspi0000389,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,6,1
10.1037_pspi0000474,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,6,0
10.1037_xge0000018,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,10,10
10.1037_xge0000154,empirical,experimental,lab_experiment,adjacent,adjacent,adjacent,non_payoff_behavior,5,5
10.1037_xge0000190,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,9,7
10.1037_xge0000365,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,7,7
10.1037_xge0000405,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,8,8
10.1037_xge0001004,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,10,10
10.1038_373209a0,theory,N/A,N/A,adjacent,exact,close,non_payoff_behavior,7,2
10.1038_415137a,empirical,experimental,lab_experiment,exact,exact,close,mixed,11,11
10.1038_415424a,empirical,experimental,lab_experiment,exact,adjacent,exact,efficiency_or_payoff,11,11
10.1038_nature01474,empirical,experimental,lab_experiment,adjacent,exact,close,non_payoff_behavior,9,9
10.1038_nature02043,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior,9,0
10.1038_nature02978,theory,N/A,N/A,close,adjacent,close,non_payoff_behavior,9,9
10.1038_nature04131,theory,N/A,N/A,adjacent,close,adjacent,non_payoff_behavior,6,0
10.1038_nature04755,empirical,experimental,lab_experiment,adjacent,adjacent,adjacent,non_payoff_behavior,3,1
10.1038_nature04981,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,10,10
10.1038_nature05229,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,11,11
10.1038_nature06723,empirical,experimental,lab_experiment,adjacent,exact,exact,efficiency_or_payoff,11,11
10.1038_nature07184,empirical,experimental,lab_experiment,adjacent,adjacent,adjacent,non_payoff_behavior,1,1
10.1038_nature07601,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,8,4
10.1038_nature09203,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,6,5
10.1038_nature16980,empirical,experimental,field_experiment,adjacent,adjacent,adjacent,non_payoff_behavior,5,5
10.1038_nature16981,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,8,3
10.1038_nclimate1927,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior,6,5
10.1038_ncomms12288,empirical,experimental,lab_experiment,adjacent,exact,exact,efficiency_or_payoff,8,8
10.1038_ncomms1442,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,6,6
10.1038_ncomms3814,empirical,experimental,lab_experiment,close,adjacent,adjacent,non_payoff_behavior,8,8
10.1038_ncomms4976,empirical,experimental,lab_experiment,adjacent,adjacent,exact,efficiency_or_payoff,8,6
10.1038_ncomms5939,empirical,experimental,lab_experiment,exact,adjacent,adjacent,non_payoff_behavior,8,8
10.1038_ncomms6306,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,11,11
10.1038_nn.3087,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior,2,0
10.1038_s41467-017-00731-0,empirical,experimental,lab_experiment,close,exact,exact,efficiency_or_payoff,11,11
10.1038_s41467-017-02036-8,empirical,observational,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,5,0
10.1038_s41467-018-04775-8,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,10,10
10.1038_s41467-020-14712-3,empirical,experimental,lab_experiment,adjacent,close,adjacent,non_payoff_behavior,7,7
10.1038_s41467-020-15661-7,empirical,experimental,lab_experiment,close,exact,exact,efficiency_or_payoff,11,11
10.1038_s41467-020-20436-1,theory,N/A,N/A,adjacent,adjacent,close,non_payoff_behavior,5,5
10.1038_s41467-022-33551-y,theory,N/A,N/A,close,adjacent,exact,efficiency_or_payoff,7,7
10.1038_s41467-023-38592-5,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,10,10
10.1038_s41467-024-49505-5,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,5,5
10.1038_s41559-019-0907-1,theory,N/A,N/A,adjacent,exact,close,mixed,3,1
10.1038_s41559-020-01384-x,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,1,0
10.1038_s41562-017-0138,empirical,experimental,lab_experiment,exact,exact,close,mixed,8,8
10.1038_s41562-017-0191-5,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,10,10
10.1038_s41562-018-0385-5,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,10,0
10.1038_s41562-019-0707-2,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,11,11
10.1038_s41562-020-00950-4,empirical,experimental,lab_experiment,adjacent,adjacent,adjacent,non_payoff_behavior,9,9
10.1038_s41562-021-01059-y,theory,N/A,N/A,adjacent,close,exact,efficiency_or_payoff,7,6
10.1038_s41562-022-01457-w,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,10,9
10.1038_s41598-017-02625-z,theory,N/A,N/A,adjacent,adjacent,close,non_payoff_behavior,6,5
10.1038_s41598-017-02952-1,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,13,13
10.1038_s41598-017-11580-8,empirical,experimental,lab_experiment,close,exact,adjacent,non_payoff_behavior,1,0
10.1038_s41598-017-12490-5,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,9,9
10.1038_s41598-017-12742-4,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,7,6
10.1038_s41598-017-12823-4,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,5,3
10.1038_s41598-017-13918-8,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,10,10
10.1038_s41598-017-16140-8,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,4,4
10.1038_s41598-017-17481-0,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,6,6
10.1038_s41598-017-18727-7,theory,N/A,N/A,exact,exact,close,non_payoff_behavior,7,7
10.1038_s41598-018-34116-0,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,4,4
10.1038_s41598-018-34435-2,theory,N/A,N/A,adjacent,adjacent,close,efficiency_or_payoff,5,5
10.1038_s41598-018-36486-x,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,3,3
10.1038_s41598-018-38323-7,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,11,11
10.1038_s41598-019-44725-y,theory,N/A,N/A,close,adjacent,adjacent,non_payoff_behavior,5,5
10.1038_s41598-019-52524-8,theory,N/A,N/A,close,exact,close,efficiency_or_payoff,9,8
10.1038_s41598-020-57562-1,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,6,6
10.1038_s41598-020-60349-z,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,7,7
10.1038_s41598-020-61634-7,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,5,5
10.1038_s41598-020-64930-4,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,13,13
10.1038_s41598-020-65516-w,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,13,13
10.1038_s41598-020-73314-7,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,11,11
10.1038_s41598-020-73564-5,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,7,5
10.1038_s41598-020-73855-x,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,8,8
10.1038_s41598-020-79731-y,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,5,5
10.1038_s41598-021-03045-w,theory,N/A,N/A,exact,adjacent,close,non_payoff_behavior,8,8
10.1038_s41598-021-04217-4,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,11,11
10.1038_s41598-021-85814-1,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,5,5
10.1038_s41598-021-86668-3,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,6,6
10.1038_s41598-021-87019-y,empirical,experimental,lab_experiment,adjacent,adjacent,exact,efficiency_or_payoff,11,6
10.1038_s41598-021-88663-0,empirical,experimental,lab_experiment,close,exact,adjacent,non_payoff_behavior,5,2
10.1038_s41598-021-89563-z,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,5,5
10.1038_s41598-021-89675-6,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,9,9
10.1038_s41598-021-93598-7,theory,N/A,N/A,adjacent,adjacent,exact,efficiency_or_payoff,5,2
10.1038_s41598-021-95130-3,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,5,3
10.1038_s41598-021-95303-0,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,5,3
10.1038_s41598-021-97001-3,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior,7,4
10.1038_s41598-022-10582-5,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,5,5
10.1038_s41598-022-18797-2,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,4,0
10.1038_s41598-022-23454-9,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,6,5
10.1038_s41598-022-26890-9,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,3,3
10.1038_s41598-023-33167-2,empirical,experimental,lab_experiment,exact,exact,exact,mixed,10,10
10.1038_s41598-023-36318-7,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,2,0
10.1038_s41598-023-37286-8,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,7,7
10.1038_s41598-023-41519-1,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,2,2
10.1038_s41598-023-41886-9,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,9,9
10.1038_s41598-023-43918-w,theory,N/A,N/A,exact,adjacent,adjacent,non_payoff_behavior,5,5
10.1038_s41598-023-46944-w,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,7,7
10.1038_s41598-023-50414-8,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,11,11
10.1038_s41598-024-57842-0,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,5,4
10.1038_s41598-024-67268-3,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,11,11
10.1038_s41598-024-69206-9,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,10,10
10.1038_s41598-024-71106-x,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,9,9
10.1038_s41598-024-72939-2,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,9,9
10.1038_s41598-024-80733-3,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,6,6
10.1038_s41598-025-07863-0,empirical,experimental,lab_experiment,exact,adjacent,adjacent,non_payoff_behavior,7,7
10.1038_s41598-025-87322-y,theory,N/A,N/A,close,exact,exact,efficiency_or_payoff,8,8
10.1038_s41598-025-98728-z,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,10,9
10.1038_s41893-022-00877-w,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,6,6
10.1038_s42003-021-02865-w,theory,N/A,N/A,exact,adjacent,exact,efficiency_or_payoff,4,4
10.1038_srep00344,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,6,6
10.1038_srep00458,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior,6,5
10.1038_srep01521,theory,N/A,N/A,exact,adjacent,close,non_payoff_behavior,2,2
10.1038_srep01735,theory,N/A,N/A,adjacent,adjacent,exact,efficiency_or_payoff,8,4
10.1038_srep02695,theory,N/A,N/A,adjacent,adjacent,exact,efficiency_or_payoff,8,7
10.1038_srep03055,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,5,5
10.1038_srep06025,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,6,6
10.1038_srep06421,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,10,10
10.1038_srep07843,empirical,experimental,lab_experiment,adjacent,adjacent,adjacent,non_payoff_behavior,8,8
10.1038_srep08237,theory,N/A,N/A,adjacent,adjacent,exact,efficiency_or_payoff,5,4
10.1038_srep08917,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,7,7
10.1038_srep09098,theory,N/A,N/A,exact,adjacent,exact,efficiency_or_payoff,4,3
10.1038_srep10321,empirical,experimental,lab_experiment,close,exact,adjacent,non_payoff_behavior,10,10
10.1038_srep10639,theory,N/A,N/A,adjacent,adjacent,close,non_payoff_behavior,6,5
10.1038_srep11027,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,5,2
10.1038_srep12797,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,4,4
10.1038_srep14783,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,4,4
10.1038_srep17050,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,4,4
10.1038_srep17752,theory,N/A,N/A,close,exact,close,non_payoff_behavior,7,7
10.1038_srep18182,empirical,experimental,lab_experiment,adjacent,adjacent,close,mixed,10,10
10.1038_srep20767,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,10,10
10.1038_srep21104,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,3,1
10.1038_srep23006,theory,N/A,N/A,exact,adjacent,adjacent,non_payoff_behavior,7,7
10.1038_srep23919,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,10,10
10.1038_srep25413,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,5,5
10.1038_srep28809,empirical,experimental,lab_experiment,exact,exact,close,non_payoff_behavior,12,12
10.1038_srep31927,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,5,5
10.1038_srep36079,empirical,experimental,lab_experiment,exact,adjacent,adjacent,non_payoff_behavior,7,7
10.1038_srep38304,empirical,experimental,lab_experiment,adjacent,adjacent,adjacent,non_payoff_behavior,5,5
10.1038_srep38349,empirical,experimental,lab_experiment,close,exact,exact,efficiency_or_payoff,9,9
10.1038_srep41870,theory,N/A,N/A,adjacent,adjacent,exact,efficiency_or_payoff,5,3
10.1038_srep42735,theory,N/A,N/A,adjacent,close,adjacent,non_payoff_behavior,7,7
10.1038_srep42844,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,13,13
10.1038_srep46634,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,4,4
10.1046_j.1461-0248.2002.00358.x,theory,N/A,N/A,adjacent,adjacent,exact,efficiency_or_payoff,3,3
10.1051_mmnp_2023013,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,5,5
10.1057_978-1-137-50247-6_2,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior,7,1
10.1057_s41599-019-0249-2,empirical,experimental,lab_experiment,exact,exact,exact,mixed,10,10
10.1057_s41599-020-0419-2,empirical,experimental,lab_experiment,adjacent,exact,exact,efficiency_or_payoff,8,8
10.1057_s41599-022-01436-6,empirical,experimental,lab_experiment,close,exact,exact,efficiency_or_payoff,9,9
10.1063_1.3621719,theory,N/A,N/A,exact,adjacent,adjacent,non_payoff_behavior,4,0
10.1063_1.5051422,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,5,5
10.1063_1.5085076,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,6,6
10.1063_1.5119395,theory,N/A,N/A,exact,close,adjacent,non_payoff_behavior,6,6
10.1063_5.0037956,theory,N/A,N/A,close,close,adjacent,non_payoff_behavior,5,2
10.1063_5.0088493,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,6,6
10.1063_5.0099697,theory,N/A,N/A,exact,close,exact,efficiency_or_payoff,6,5
10.1063_5.0102483,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,8,4
10.1063_5.0135376,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,8,0
10.1063_5.0139874,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,2,0
10.1063_5.0147226,empirical,experimental,lab_experiment,close,exact,close,mixed,10,10
10.1063_5.0215702,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,5,5
10.1063_5.0231158,theory,N/A,N/A,exact,adjacent,exact,efficiency_or_payoff,3,3
10.1063_5.0232207,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,7,7
10.1063_5.0233220,theory,N/A,N/A,close,exact,exact,efficiency_or_payoff,7,6
10.1063_5.0235953,theory,N/A,N/A,exact,adjacent,adjacent,non_payoff_behavior,4,4
10.1063_5.0250120,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,5,5
10.1063_5.0253511,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,6,6
10.1063_5.0256342,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,4,4
10.1063_5.0268194,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,5,5
10.1073_pnas.0407370102,theory,N/A,N/A,adjacent,close,exact,efficiency_or_payoff,7,4
10.1073_pnas.0500938102,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,5,3
10.1073_pnas.0502399102,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,8,8
10.1073_pnas.0504902103,empirical,experimental,lab_experiment,close,adjacent,adjacent,non_payoff_behavior,11,11
10.1073_pnas.0507229103,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,4,4
10.1073_pnas.0630443100,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,6,5
10.1073_pnas.0712173105,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,5,4
10.1073_pnas.0808450106,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,5,5
10.1073_pnas.0905918106,empirical,experimental,lab_experiment,adjacent,exact,exact,mixed,11,11
10.1073_pnas.0908855106,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,9,9
10.1073_pnas.0913149107,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,10,10
10.1073_pnas.1105456108,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,10,10
10.1073_pnas.1105604108,empirical,observational,N/A,adjacent,exact,adjacent,non_payoff_behavior,5,2
10.1073_pnas.1108243108,empirical,experimental,lab_experiment,close,adjacent,adjacent,non_payoff_behavior,7,7
10.1073_pnas.1108996108,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,9,9
10.1073_pnas.1115219109,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,8,8
10.1073_pnas.1120867109,empirical,experimental,lab_experiment,adjacent,adjacent,close,mixed,5,5
10.1073_pnas.1214167110,theory,N/A,N/A,adjacent,adjacent,close,non_payoff_behavior,7,5
10.1073_pnas.1215443110,empirical,experimental,lab_experiment,close,exact,adjacent,non_payoff_behavior,10,10
10.1073_pnas.1301210110,empirical,experimental,field_experiment,close,adjacent,adjacent,non_payoff_behavior,8,6
10.1073_pnas.1315273111,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,7,7
10.1073_pnas.1320451111,empirical,experimental,lab_experiment,adjacent,exact,exact,efficiency_or_payoff,10,10
10.1073_pnas.1400827111,empirical,observational,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,8,0
10.1073_pnas.1505067112,empirical,experimental,lab_experiment,adjacent,adjacent,adjacent,non_payoff_behavior,11,11
10.1073_pnas.1604989113,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,6,5
10.1073_pnas.1605115113,empirical,experimental,lab_experiment,adjacent,exact,close,mixed,10,10
10.1073_pnas.1606456113,theory,N/A,N/A,adjacent,adjacent,exact,efficiency_or_payoff,7,7
10.1073_pnas.1608164114,empirical,experimental,lab_experiment,adjacent,adjacent,adjacent,non_payoff_behavior,6,6
10.1073_pnas.1608990113,theory,N/A,N/A,exact,adjacent,exact,efficiency_or_payoff,5,5
10.1073_pnas.161155698,theory,N/A,N/A,close,exact,exact,efficiency_or_payoff,9,9
10.1073_pnas.1703857114,theory,N/A,N/A,close,exact,exact,efficiency_or_payoff,5,4
10.1073_pnas.1704032114,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,8,8
10.1073_pnas.1707505115,empirical,experimental,lab_experiment,adjacent,exact,exact,efficiency_or_payoff,10,10
10.1073_pnas.1808241115,empirical,experimental,lab_experiment,exact,adjacent,adjacent,non_payoff_behavior,11,11
10.1073_pnas.1900078116,theory,N/A,N/A,close,exact,close,efficiency_or_payoff,5,5
10.1073_pnas.2013744117,empirical,experimental,lab_experiment,close,adjacent,exact,efficiency_or_payoff,6,6
10.1073_pnas.2014759117,empirical,observational,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,8,0
10.1073_pnas.2106028118,empirical,experimental,other_experiment,adjacent,exact,exact,efficiency_or_payoff,6,6
10.1073_pnas.2207029120,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,9,9
10.1073_pnas.2302475120,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,10,8
10.1073_pnas.2319925121,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior,6,0
10.1073_pnas.2322072121,theory,N/A,N/A,exact,adjacent,exact,efficiency_or_payoff,10,6
10.1073_pnas.2403386121,theory,N/A,N/A,close,adjacent,exact,efficiency_or_payoff,5,3
10.1073_pnas.2406885121,theory,N/A,N/A,adjacent,adjacent,exact,efficiency_or_payoff,6,6
10.1073_pnas.2408802121,theory,N/A,N/A,adjacent,close,exact,efficiency_or_payoff,7,7
10.1073_pnas.2415010122,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,9,9
10.1073_pnas.2500960122,theory,N/A,N/A,close,close,exact,efficiency_or_payoff,8,6
10.1073_pnas.2508479122,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,6,6
10.1073_pnas.93.23.13421,empirical,experimental,lab_experiment,adjacent,close,exact,efficiency_or_payoff,6,6
10.1075_is.19011.qir,empirical,observational,N/A,adjacent,exact,adjacent,non_payoff_behavior,6,0
