custom_id,experiment_id,experiment_id_reason,experiment_id_confidence,is_human_subject,is_human_subject_reason,is_human_subject_confidence,simulation,simulation_reason,simulation_confidence,analytical_model,analytical_model_reason,analytical_model_confidence,CONFIG_playerCount,CONFIG_playerCount_reason,CONFIG_playerCount_confidence,CONFIG_numRounds,CONFIG_numRounds_reason,CONFIG_numRounds_confidence,CONFIG_allOrNothing,CONFIG_allOrNothing_reason,CONFIG_allOrNothing_confidence,CONFIG_defaultContribProp,CONFIG_defaultContribProp_reason,CONFIG_defaultContribProp_confidence,CONFIG_MPCR,CONFIG_MPCR_reason,CONFIG_MPCR_confidence,CONFIG_chat,CONFIG_chat_reason,CONFIG_chat_confidence,CONFIG_showOtherSummaries,CONFIG_showOtherSummaries_reason,CONFIG_showOtherSummaries_confidence,CONFIG_showPunishmentId,CONFIG_showPunishmentId_reason,CONFIG_showPunishmentId_confidence,CONFIG_showRewardId,CONFIG_showRewardId_reason,CONFIG_showRewardId_confidence,CONFIG_showNRounds,CONFIG_showNRounds_reason,CONFIG_showNRounds_confidence,CONFIG_punishmentExists,CONFIG_punishmentExists_reason,CONFIG_punishmentExists_confidence,CONFIG_punishmentCost,CONFIG_punishmentCost_reason,CONFIG_punishmentCost_confidence,CONFIG_punishmentTech,CONFIG_punishmentTech_reason,CONFIG_punishmentTech_confidence,CONFIG_rewardExists,CONFIG_rewardExists_reason,CONFIG_rewardExists_confidence,CONFIG_rewardCost,CONFIG_rewardCost_reason,CONFIG_rewardCost_confidence,CONFIG_rewardTech,CONFIG_rewardTech_reason,CONFIG_rewardTech_confidence,CONFIG_endowment,CONFIG_endowment_reason,CONFIG_endowment_confidence,DV_contributionRate,DV_contributionRate_reason,DV_contributionRate_confidence,DV_efficiency,DV_efficiency_reason,DV_efficiency_confidence,participant_country,participant_country_reason,participant_country_confidence,participant_age,participant_age_reason,participant_age_confidence,participant_gender,participant_gender_reason,participant_gender_confidence,participant_education,participant_education_reason,participant_education_confidence,experiment_environment,experiment_environment_reason,experiment_environment_confidence,other_game_info,other_game_info_reason,other_game_info_confidence
10.1007_s10640-025-00970-6.md,RnoM_Part_NoP,"Representation without Messages treatment, Part NoP (no punishment) is a distinct condition.",1,True,Laboratory experiment with student subjects organized in teams.,1,False,No computational simulation; all decisions by human participants.,1,False,"Focus is on experimental data, not analytical modeling.",1,4,At the beginning of each session N=4 teams form a group; 4 teams per group interact in the public goods game.,1,10,Part NoP has 10 periods without punishment.,1,1,Team contribution choice 0 ≤ Ci ≤ 20.,1,0,Teams receive 20 points endowment; remaining E−Ci kept in private account.,1,0.4,Team payoff: 20 − Ci + 0.4 * sum Ch; marginal per team return 0.4.,1,0,Non-representatives’ ideal contributions and punishment are elicited but not shared; no communication channel affecting decisions.,0.9,1,Teams informed about other teams’ contributions and each team’s earnings after contribution stage.,1,0,No punishment in this part; identities not relevant.,1,0,No reward mechanism.,1,1,Subjects told each part lasts exactly ten periods.,1,0,Part NoP is without punishment.,1,N/A,No punishment stage.,1,N/A,No punishment stage.,1,0,No reward mechanism described.,1,N/A,No reward mechanism.,1,N/A,No reward mechanism.,1,20,Teams endowed with E=20 points each period.,1,N/R,Paper reports contributions in points and trends but not a single summary rate for this specific condition.,0.4,N/R,No explicit efficiency measure by treatment and part.,0.1,Republic of Korea,"Experiment conducted at Sogang University, Korea.",1,Mean age 24.92 years,Average age reported for full sample; not by treatment.,0.7,55% male (overall sample),Gender composition given for pooled participants.,0.7,University students; 51% economics and business majors (overall sample),Education composition reported overall.,0.7,On site,Laboratory experiment in SEE Lab using z-Tree.,1,"Linear public goods game at team level: 4 teams per group, each team has 3 members; in each period one randomly chosen member is representative and chooses team contribution; all team members receive identical earnings; partners matching across 10 periods.",Design section describes representation structure and fixed teams/groups.,1
10.1007_s10640-025-00970-6.md,RnoM_Part_P,"Representation without Messages treatment, Part P (with punishment) is a distinct condition.",1,True,Same human subject pool in laboratory setting.,1,False,No computational simulation used.,1,False,Empirical experimental study.,1,4,Groups consist of N=4 teams interacting in the public goods game.,1,10,Part P has 10 periods with punishment.,1,1,Team contribution Ci can be any integer between 0 and 20.,1,0,Endowment E=20 per team; contributions chosen from this private endowment.,1,0.4,Same payoff function: 20 − Ci + 0.4 * sum Ch.,1,0,Non-representatives’ ideal contributions and punishment are elicited but not shared with representative; no communication channel affecting decisions.,0.9,1,"After contribution stage, teams see all teams’ contributions and earnings; after punishment stage, all punishment points and earnings.",1,0,Punishment is observed at team level with anonymous interaction; no identities revealed.,0.8,0,No reward mechanism.,1,1,Participants informed each part lasts exactly ten periods.,1,1,Part P includes punishment opportunities.,1,1,Each punishment point pij costs 1 point to punisher.,1,3,Each punishment point reduces target team’s payoff by 3 points.,1,0,No positive reward mechanism.,1,N/A,No reward mechanism.,1,N/A,No reward mechanism.,1,20,Teams endowed with 20 points each period; plus an additional lump-sum of 40 points once at beginning of Part P.,1,N/R,Contributions reported in points and trends; no single summary rate for this specific condition.,0.4,N/R,Welfare effects discussed qualitatively; no explicit efficiency ratio reported.,0.2,Republic of Korea,"Experiment run at Sogang University, Korea.",1,Mean age 24.92 years,Average age for full sample; not by treatment.,0.7,55% male (overall sample),Gender share reported for pooled participants.,0.7,University students; 51% economics and business majors (overall sample),Education composition given overall.,0.7,On site,Laboratory experiment in SEE Lab using z-Tree.,1,"Linear public goods game with punishment across 4 teams (each of 3 members). In each period, one randomly chosen team member is representative and decides team contribution and punishment allocations; all team members receive identical earnings; additional 40-point lump-sum per team at start of Part P.",Representation and punishment structure described in Design and Payoffs sections.,1
10.1007_s10640-025-00970-6.md,RM_Part_NoP,"Representation with Messages treatment, Part NoP (no punishment) is a distinct condition.",1,True,Laboratory experiment with student subjects in teams with messaging.,1,False,No agent-based or numerical simulation; all decisions by humans.,1,False,"Study is empirical, not purely analytical.",1,4,Groups consist of N=4 teams interacting in the public goods game.,1,10,Part NoP has 10 periods without punishment.,1,1,Team contribution Ci can be any amount between 0 and 20.,1,0,Teams receive 20 points endowment; contributions chosen from private endowment.,1,0.4,Same payoff function: 20 − Ci + 0.4 * sum Ch.,1,1,Non-representatives send payoff-irrelevant numeric suggestions about preferred contributions (and punishment in Part P) to their representative; this is a form of intra-team communication.,1,1,Teams informed about other teams’ contributions and each team’s earnings after contribution stage.,1,0,No punishment in this part.,1,0,No reward mechanism.,1,1,Participants told each part lasts exactly ten periods.,1,0,Part NoP is without punishment.,1,N/A,No punishment stage.,1,N/A,No punishment stage.,1,0,No reward mechanism.,1,N/A,No reward mechanism.,1,N/A,No reward mechanism.,1,20,Teams endowed with 20 points each period.,1,N/R,Contributions reported in points and trends; no single summary rate for this specific condition.,0.4,N/R,No explicit efficiency ratio reported by treatment and part.,0.1,Republic of Korea,"Experiment conducted at Sogang University, Korea.",1,Mean age 24.92 years,Average age for full sample; not by treatment.,0.7,55% male (overall sample),Gender composition reported for pooled participants.,0.7,University students; 51% economics and business majors (overall sample),Education composition given overall.,0.7,On site,Laboratory experiment in SEE Lab using z-Tree.,1,"Linear public goods game at team level with representation and intra-team cheap-talk messages: 4 teams per group, each team has 3 members; in each period one randomly chosen member is representative and decides team contribution after receiving two non-representatives’ numeric suggestions; all team members receive identical earnings; partners matching across 10 periods.",Design section describes RM messaging and representation structure.,1
10.1007_s10640-025-00970-6.md,RM_Part_P,"Representation with Messages treatment, Part P (with punishment) is a distinct condition.",1,True,Same human subject pool in laboratory setting.,1,False,No computational simulation; all decisions by human participants.,1,False,Empirical experimental design.,1,4,Groups consist of 4 teams interacting in the public goods game.,1,10,Part P has 10 periods with punishment.,1,1,Team contribution Ci can be any amount between 0 and 20.,1,0,Teams receive 20 points endowment; contributions chosen from private endowment.,1,0.4,Same payoff function: 20 − Ci + 0.4 * sum Ch.,1,1,Non-representatives send numeric suggestions about preferred contributions and punishment allocations to their representative each period; this is intra-team communication.,1,1,"After contribution stage, teams see all teams’ contributions and earnings; after punishment stage, all punishment points and earnings.",1,0,Punishment is observed at team level with anonymous interaction; no personal identities revealed.,0.8,0,No reward mechanism.,1,1,Participants informed each part lasts exactly ten periods.,1,1,Part P includes punishment opportunities.,1,1,Each punishment point pij costs 1 point to punisher.,1,3,Each punishment point reduces target team’s payoff by 3 points.,1,0,No positive reward mechanism.,1,N/A,No reward mechanism.,1,N/A,No reward mechanism.,1,20,Teams endowed with 20 points each period plus an additional lump-sum of 40 points once at beginning of Part P.,1,N/R,Contributions reported in points and trends; no single summary rate for this specific condition.,0.4,N/R,Welfare and payoff comparisons discussed qualitatively; no explicit efficiency ratio reported.,0.2,Republic of Korea,"Experiment conducted at Sogang University, Korea.",1,Mean age 24.92 years,Average age for full sample; not by treatment.,0.7,55% male (overall sample),Gender composition reported for pooled participants.,0.7,University students; 51% economics and business majors (overall sample),Education composition given overall.,0.7,On site,Laboratory experiment in SEE Lab using z-Tree.,1,"Linear public goods game with punishment and intra-team cheap-talk messages: 4 teams per group, each team has 3 members; in each period one randomly chosen member is representative and decides team contribution and punishment allocations after receiving two non-representatives’ numeric suggestions for both contribution and punishment; all team members receive identical earnings; additional 40-point lump-sum per team at start of Part P.","Design and Payoffs sections describe RM messaging, representation, and punishment structure.",1
10.1073_pnas.2207029120.md,Static analytical model of repeated enforcement game,Paper describes a static (nonevolutionary) game-theoretic analysis of the repeated enforcement game using subgame perfect Nash equilibrium.,0.95,False,Purely theoretical game-theoretic model; no human participants.,1,False,"This part is analytical equilibrium analysis, not numerical simulation.",1,True,Uses subgame perfect Nash equilibrium and closed-form conditions for cooperation.,1,4,Stage game involves two producers and two enforcers in meta-enforcement step; population is large but basic interaction unit is 2 producers + 2 enforcers.,0.4,N/R,Indefinitely repeated game with continuation probability δ; no fixed number of rounds.,1,1,"Producers choose between two discrete actions (cooperate or defect), not continuous contributions; mapped as general contribution choice rather than all-or-nothing public good.",0.3,N/A,"Not a public goods contribution game with endowment allocation; analytical, no human endowment structure.",1,N/R,"Game is a prisoner's dilemma with parameters b and c, not a linear public goods game with MPCR.",1,N/A,No human subjects; communication not modeled.,1,N/R,"Information structure is about reputations and histories, not payoff summaries; no explicit statement.",0.2,N/R,Model assumes enforcers can observe others' behavior via reputation but does not specify identity revelation in our sense.,0.2,N/R,"No rewards modeled, only punishment and attacks.",1,N/R,Agents know continuation probability δ but not a fixed horizon; no explicit display of remaining rounds.,0.5,1,"Enforcers can punish defecting producers at cost v, inflicting loss p.",1,N/R,Punishment cost parameter v is defined but not given a single numeric value in the static analytical section.,0.8,N/R,Punishment impact p is defined but not numerically instantiated in this analytical part.,0.8,0,"Model includes only punishment and attacks, no positive rewards.",1,N/A,No reward mechanism.,1,N/A,No reward mechanism.,1,N/R,"Producers have autarky payoff w and gains from PD, but no explicit per-round endowment is defined in standard public goods sense.",0.3,N/R,Analytical model characterizes equilibria (full cooperation vs full defection) but does not report numeric contribution rates.,0.7,N/R,States that payoffs are higher in cooperation equilibrium but no numeric efficiency ratio is given.,0.6,N/A,No human participants.,1,N/A,No human participants.,1,N/A,No human participants.,1,N/A,No human participants.,1,No human,Purely theoretical analytical model.,1,"Large population of agents specialized as producers or enforcers. Stage game per round: (1) producers randomly paired to play a prisoner's dilemma with benefit b and cost c; (2) each producer pair matched to an enforcer who taxes a fraction τ of their resources and may punish each client at cost v, inflicting loss p; (3) enforcers randomly paired in a meta-enforcement game where they may attack to grab a fraction ψ of the other's tax revenue and impose loss l. Game is repeated with continuation probability δ; enforcers may pay fixed cost f to acquire information and use a reputation system with punishment length κ.",Summary of the formal model description in Results and Methods.,1
10.1073_pnas.2207029120.md,Dynamic analytical evolutionary model (best-response and stochastic stability),Section 'Dynamic Analytical Results' analyzes an evolutionary process with best-response dynamics and stochastic stability.,0.95,False,"Model concerns strategy frequencies in a population, not human experiments.",1,False,"This part derives analytical results about invariant distributions and stochastic stability, not numerical runs.",1,True,"Uses Markov chain, best-response dynamics, and stochastic stability theory.",1,50,"Dynamic analytical section refers to large N and limits; no fixed N is specified there, but later simulations use N=50. For analytical part, effective population size is generic; using 50 would be speculative.",0.1,N/R,"Repeated game with continuation probability δ; analytical limits δ→1 and κ→∞, not a fixed round count.",1,1,Same underlying PD structure with binary cooperate/defect actions.,0.4,N/A,No human endowments; not a contribution game.,1,N/R,No linear public goods structure.,1,N/A,No human subjects.,1,N/R,"Information is about histories and reputations, not payoff summaries; not mapped.",0.2,N/R,Reputation system tracks standing but identity revelation in our sense is not specified.,0.2,N/R,No rewards modeled.,1,N/R,Agents know δ but not a fixed horizon; no explicit display.,0.5,1,Same enforcement step with punishment as in static model.,1,0,For analytical dynamic results they set v=0 to abstract from variable punishment cost.,1,N/R,Punishment loss p is assumed 'sufficiently severe' but no numeric value is given in this section.,0.7,0,No reward mechanism.,1,N/A,No rewards.,1,N/A,No rewards.,1,N/R,Autarky payoff w is present but no explicit per-round endowment.,0.3,N/R,Outcomes are characterized as cooperation vs defection equilibria; no numeric rates.,0.7,N/R,States that payoffs and share of enforcers are higher in cooperation equilibrium but no numeric efficiency.,0.6,N/A,No human participants.,1,N/A,No human participants.,1,N/A,No human participants.,1,N/A,No human participants.,1,No human,Analytical evolutionary model only.,1,"Evolutionary process on a large population with producer strategies CP (always cooperate) and DP (always defect), and enforcer strategies CE (0101) and DE (0011). Between periods, one agent revises strategy according to role-specific probabilities γ_P, γ_E, γ_P,E. With probability 1−ε, reviser chooses a (noisy) best response with logit parameter η; with probability ε, chooses a random strategy. Analytical simplifications: only CE and DE for enforcers, CP and DP for producers, μ=v=0, η=0, δ→1, κ→∞, punishment sufficiently severe (p>(1−τ)c) and cheap (f<l), and producer revisions much more frequent than enforcer and role-switch revisions. Two absorbing sets: cooperation equilibrium (only CP and CE) and defection equilibrium (only DP and DE). Stochastic stability condition compares l, f, w, b, c.",Summary of 'Dynamic Analytical Results' and 'Exact Best-Reply Learning' sections.,1
10.1073_pnas.2207029120.md,"Baseline numerical simulation (16 enforcer strategies, CE-based reputation)",Figure 3A and related text describe simulations under baseline parameters with 16 enforcer strategies based on CE standard.,0.98,False,Computer simulations of strategy dynamics; no human participants.,1,True,They explicitly state they simulate the learning process over many periods to approximate the invariant distribution.,1,False,"This part reports numerical results, not closed-form derivations.",1,50,Methods: 'in a population of 50 agents.',1,10,Continuation probability δ=0.9 implies expected length 1/(1−δ)=10; they note 'expected length of the repeated game is 10 rounds.',0.8,1,Producers choose between cooperate and defect; binary action rather than constrained all-or-nothing contribution to a public good.,0.4,N/A,No human endowment allocation; simulation of PD interactions.,1,N/R,Not a linear public goods game.,1,N/A,No human subjects or communication channel.,1,N/R,Simulation agents observe histories and reputations; no explicit payoff summary display concept.,0.2,N/R,Reputation system tracks standing but identity revelation is not mapped to this variable.,0.2,N/R,No rewards modeled.,1,N/R,Agents know δ but not a fixed horizon; no explicit display.,0.5,1,"Enforcers can punish producers at cost v, inflicting loss p.",1,0.1,Baseline parameter values: v=0.1.,1,2,Baseline parameter values: p=2.,1,0,No reward mechanism in the model.,1,N/A,No rewards.,1,N/A,No rewards.,1,N/R,"Simulation uses autarky payoff w=2 and PD payoffs, but no explicit per-round endowment.",0.4,N/R,They report that CP dominates among producers but do not give a numeric average cooperation rate.,0.5,N/R,They discuss higher payoffs in cooperative regimes but do not report efficiency ratios.,0.4,N/A,No human participants.,1,N/A,No human participants.,1,N/A,No human participants.,1,N/A,No human participants.,1,No human,Agent-based or numerical simulation only.,1,"Simulation of the repeated enforcement game with 50 agents. Producers use CP or DP strategies; enforcers use 16 possible strategies encoded as 4-bit strings (actions toward cooperating producer, defecting producer, enforcer in good standing, enforcer in bad standing), based on the CE reputation system. Baseline parameters: b=4, c=1, v=0.1, f=0.3, l=5, δ=0.9, κ=8, w=2, τ=0.3, p=2, ψ=0.7, μ=0.005, η=0.01, ε=0.05, (γ_P,E, γ_E, γ_P)=(0.1, 0.3, 0.6). Learning process iterated for 10^6 periods, with one agent revising per period using noisy best responses and random mutations. Invariant distribution approximated by time averages over seven random initial conditions.",Directly summarized from 'Dynamic Numerical Results' and 'Simulations and Figures' sections for baseline CE-based 16-strategy case.,1
10.1073_pnas.2207029120.md,"Alternative numerical simulation (16 enforcer strategies, CE-based reputation)",Figure 3D and text describe an 'alternative setting' with different parameter values but same 16 CE-based enforcer strategies.,0.98,False,Computer simulations only.,1,True,They simulate the learning process under alternative parameters.,1,False,"This is numerical, not closed-form.",1,50,Same simulation framework: population of 50 agents.,1,10,"Continuation probability δ=0.9 is unchanged, so expected length remains 10 rounds.",0.8,1,Same PD structure.,0.4,N/A,No human endowments.,1,N/R,Not a public goods game.,1,N/A,No human subjects.,1,N/R,Not specified.,0.2,N/R,Not specified.,0.2,N/R,No rewards.,1,N/R,Not specified.,0.5,1,Same enforcement mechanism.,1,0.3,Alternative parameter values: v=0.3.,1,2,p=2 is common to both baseline and alternative.,1,0,No rewards.,1,N/A,No rewards.,1,N/A,No rewards.,1,N/R,No explicit endowment.,0.4,N/R,They state DP dominates among producers but do not give numeric cooperation rate.,0.5,N/R,No numeric efficiency reported.,0.4,N/A,No humans.,1,N/A,No humans.,1,N/A,No humans.,1,N/A,No humans.,1,No human,Agent-based simulation only.,1,"Same simulation structure as baseline CE-based 16-strategy case, but with alternative parameter values: b=3, c=2, v=0.3, f=0.4, l=4. Common parameters: δ=0.9, κ=8, w=2, τ=0.3, p=2, ψ=0.7, μ=0.005, η=0.01, ε=0.05, (γ_P,E, γ_E, γ_P)=(0.1, 0.3, 0.6). Producers use CP and DP; enforcers use 16 CE-based strategies. Time averages over 10^6 periods and seven initial conditions approximate the invariant distribution; DP dominates among producers and DE and CE are top-performing enforcer strategies.",Summarized from 'Dynamic Numerical Results' for the alternative parameter setting.,1
10.1073_pnas.2207029120.md,Baseline numerical simulation (2 enforcer strategies CE and DE),Figure 3B and 3C describe simulations where only CE and DE enforcer strategies are allowed under baseline parameters.,0.95,False,Simulation only.,1,True,They simulate dynamics with a reduced strategy set.,1,False,"Numerical results, not closed-form.",1,50,Same simulation framework with 50 agents.,1,10,δ=0.9 unchanged.,0.8,1,Same PD structure.,0.4,N/A,No human endowments.,1,N/R,Not a public goods game.,1,N/A,No humans.,1,N/R,Not specified.,0.2,N/R,Not specified.,0.2,N/R,No rewards.,1,N/R,Not specified.,0.5,1,Same punishment mechanism.,1,0.1,Baseline v=0.1.,1,2,p=2.,1,0,No rewards.,1,N/A,No rewards.,1,N/A,No rewards.,1,N/R,No explicit endowment.,0.4,N/R,They state CP dominates among producers but no numeric rate.,0.5,N/R,No numeric efficiency.,0.4,N/A,No humans.,1,N/A,No humans.,1,N/A,No humans.,1,N/A,No humans.,1,No human,Simulation only.,1,"Same repeated enforcement game and baseline parameters as in the 16-strategy CE-based simulation, but the enforcer strategy set is restricted to CE (0101) and DE (0011). Producers still use CP and DP. They report that in the baseline, CP dominates among producers and CE dominates among enforcers. Time series with reduced noise (ε=0.01) show the process spending most time near the cooperation and defection equilibria with occasional rapid shifts.",Summarized from Figure 3B and 3C descriptions.,1
10.1073_pnas.2207029120.md,Alternative numerical simulation (2 enforcer strategies CE and DE),Figure 3E and 3F describe simulations with only CE and DE enforcer strategies under alternative parameters.,0.95,False,Simulation only.,1,True,Numerical simulation of dynamics.,1,False,"Numerical, not analytical.",1,50,Same simulation framework.,1,10,δ=0.9 unchanged.,0.8,1,Same PD structure.,0.4,N/A,No human endowments.,1,N/R,Not a public goods game.,1,N/A,No humans.,1,N/R,Not specified.,0.2,N/R,Not specified.,0.2,N/R,No rewards.,1,N/R,Not specified.,0.5,1,Same punishment mechanism.,1,0.3,Alternative v=0.3.,1,2,p=2.,1,0,No rewards.,1,N/A,No rewards.,1,N/A,No rewards.,1,N/R,No explicit endowment.,0.4,N/R,They state DP dominates among producers but no numeric rate.,0.5,N/R,No numeric efficiency.,0.4,N/A,No humans.,1,N/A,No humans.,1,N/A,No humans.,1,N/A,No humans.,1,No human,Simulation only.,1,"Same repeated enforcement game and alternative parameters as in the 16-strategy CE-based alternative simulation (b=3, c=2, v=0.3, f=0.4, l=4; δ=0.9, κ=8, w=2, τ=0.3, p=2, ψ=0.7, μ=0.005, η=0.01, ε=0.05, (γ_P,E, γ_E, γ_P)=(0.1, 0.3, 0.6)), but enforcer strategies restricted to CE and DE. They report that in the alternative, DP dominates among producers and DE dominates among enforcers. Time series with ε=0.01 show the process spending most time near the two equilibria with occasional transitions.",Summarized from Figure 3E and 3F descriptions.,1
10.1073_pnas.2207029120.md,"Parameter sweep simulations (effects of f, v, l, b, c, w, p, τ, ψ, δ, κ, γ)",Figure 4 reports time averages of strategy and role shares for varying parameter values.,0.9,False,All results are from simulations.,1,True,They vary parameters and simulate to see effects on cooperation and enforcer shares.,1,False,"These are numerical explorations, not closed-form.",1,50,Same simulation framework with 50 agents.,1,10,"δ baseline is 0.9; though δ is varied in one panel, expected rounds around 10 at baseline; exact per-condition expected rounds vary with δ.",0.3,1,Same PD structure.,0.4,N/A,No human endowments.,1,N/R,Not a public goods game.,1,N/A,No humans.,1,N/R,Not specified.,0.2,N/R,Not specified.,0.2,N/R,No rewards.,1,N/R,Not specified.,0.5,1,Punishment mechanism is present in all parameter sweeps.,1,N/R,v is varied across panels; no single value applies.,1,N/R,p is varied in one panel; no single value.,1,0,No rewards.,1,N/A,No rewards.,1,N/A,No rewards.,1,N/R,No explicit endowment; w is varied.,0.3,N/R,Figure 4 reports time averages of n_CP/n_P as a function of parameters but does not give specific numeric values in text.,0.6,N/R,Efficiency is not directly reported; only shares of strategies and roles.,0.4,N/A,No humans.,1,N/A,No humans.,1,N/A,No humans.,1,N/A,No humans.,1,No human,All results from simulations.,1,"Using the same repeated enforcement game and learning dynamics as in the CE-based simulations with CE and DE enforcer strategies, they vary key parameters one at a time and compute time averages of n_CP/n_P (cooperation among producers), n_CE/n_E (share of CE among enforcers), and n_P/N (share of producers). Parameters varied include: fixed information cost f, variable punishment cost v, loss from being attacked l, benefit of cooperation b, cost of cooperation c, autarky payoff w, punishment loss p, tax rate τ, gain to unilateral attacker ψ, continuation probability δ, punishment length κ, and revision probabilities γ. Each condition is simulated for 10^6 periods and averaged over seven initial conditions.",Summarized from Figure 4 caption and surrounding text.,1
10.1073_pnas.2207029120.md,"Baseline numerical simulation (16 enforcer strategies, PE-based reputation)",Figure 5A reports strategy shares when there are 16 enforcer strategies based on the PE standard under baseline parameters.,0.95,False,Simulation only.,1,True,They simulate dynamics with PE-based reputation system.,1,False,Numerical results.,1,50,Same simulation framework.,1,10,δ=0.9 baseline.,0.8,1,Same PD structure.,0.4,N/A,No human endowments.,1,N/R,Not a public goods game.,1,N/A,No humans.,1,N/R,Not specified.,0.2,N/R,Not specified.,0.2,N/R,No rewards.,1,N/R,Not specified.,0.5,1,Enforcers can punish in meta-enforcement step; PE standard ignores producer treatment but still uses attacks.,0.9,0.1,Baseline v=0.1.,1,2,p=2.,1,0,No rewards.,1,N/A,No rewards.,1,N/A,No rewards.,1,N/R,No explicit endowment.,0.4,N/R,They state defection dominates among producers but no numeric rate.,0.5,N/R,No numeric efficiency.,0.4,N/A,No humans.,1,N/A,No humans.,1,N/A,No humans.,1,N/A,No humans.,1,No human,Simulation only.,1,"Same repeated enforcement game and baseline parameters as CE-based simulations, but the reputation system is PE-based: PE standard ignores actions against producers and only requires attacking enforcers in bad standing. Enforcer strategy set consists of 16 PE-based strategies (4-bit codes), including PE (0001) and DE (0011). Under baseline parameters (b=4, c=1, v=0.1, f=0.3, l=5; δ=0.9, κ=8, w=2, τ=0.3, p=2, ψ=0.7, μ=0.005, η=0.01, ε=0.05, (γ_P,E, γ_E, γ_P)=(0.1, 0.3, 0.6)), defection dominates among producers and PE, DE, and 1001 are prominent among enforcers.",Summarized from Figure 5A and associated text.,1
10.1073_pnas.2207029120.md,"Alternative numerical simulation (16 enforcer strategies, PE-based reputation)",Figure 5D reports strategy shares for 16 PE-based enforcer strategies under alternative parameters.,0.95,False,Simulation only.,1,True,Numerical simulation with PE-based reputation.,1,False,"Numerical, not analytical.",1,50,Same framework.,1,10,"δ=0.9 baseline; alternative parameters change b, c, v, f, l only.",0.8,1,Same PD structure.,0.4,N/A,No human endowments.,1,N/R,Not a public goods game.,1,N/A,No humans.,1,N/R,Not specified.,0.2,N/R,Not specified.,0.2,N/R,No rewards.,1,N/R,Not specified.,0.5,1,Same punishment and attack mechanisms.,1,0.3,Alternative v=0.3.,1,2,p=2.,1,0,No rewards.,1,N/A,No rewards.,1,N/A,No rewards.,1,N/R,No explicit endowment.,0.4,N/R,Defection dominates among producers; no numeric rate.,0.5,N/R,No numeric efficiency.,0.4,N/A,No humans.,1,N/A,No humans.,1,N/A,No humans.,1,N/A,No humans.,1,No human,Simulation only.,1,"Same repeated enforcement game and alternative parameters as CE-based alternative simulations (b=3, c=2, v=0.3, f=0.4, l=4; δ=0.9, κ=8, w=2, τ=0.3, p=2, ψ=0.7, μ=0.005, η=0.01, ε=0.05, (γ_P,E, γ_E, γ_P)=(0.1, 0.3, 0.6)), but with 16 PE-based enforcer strategies. Defection dominates among producers; PE, DE, and 1001 are prominent among enforcers.",Summarized from Figure 5D and text.,1
10.1073_pnas.2207029120.md,Baseline numerical simulation (2 enforcer strategies PE and DE),Figure 5B reports strategy shares when only PE and DE enforcer strategies are allowed under baseline parameters.,0.95,False,Simulation only.,1,True,Numerical simulation with restricted PE-based strategy set.,1,False,"Numerical, not analytical.",1,50,Same framework.,1,10,δ=0.9 baseline.,0.8,1,Same PD structure.,0.4,N/A,No human endowments.,1,N/R,Not a public goods game.,1,N/A,No humans.,1,N/R,Not specified.,0.2,N/R,Not specified.,0.2,N/R,No rewards.,1,N/R,Not specified.,0.5,1,Attacks in meta-enforcement step still impose loss l; PE standard governs when to attack.,0.9,0.1,Baseline v=0.1.,1,2,p=2.,1,0,No rewards.,1,N/A,No rewards.,1,N/A,No rewards.,1,N/R,No explicit endowment.,0.4,N/R,Defection dominates among producers; no numeric rate.,0.5,N/R,No numeric efficiency.,0.4,N/A,No humans.,1,N/A,No humans.,1,N/A,No humans.,1,N/A,No humans.,1,No human,Simulation only.,1,"Same repeated enforcement game and baseline parameters as other baseline simulations, but enforcer strategies restricted to PE (0001) and DE (0011) under the PE reputation system. They report that defection dominates among producers and PE dominates among enforcers.",Summarized from Figure 5B and text.,1
10.1073_pnas.2207029120.md,Alternative numerical simulation (2 enforcer strategies PE and DE),Figure 5E reports strategy shares when only PE and DE enforcer strategies are allowed under alternative parameters.,0.95,False,Simulation only.,1,True,Numerical simulation.,1,False,"Numerical, not analytical.",1,50,Same framework.,1,10,"δ=0.9 baseline; alternative changes b, c, v, f, l only.",0.8,1,Same PD structure.,0.4,N/A,No human endowments.,1,N/R,Not a public goods game.,1,N/A,No humans.,1,N/R,Not specified.,0.2,N/R,Not specified.,0.2,N/R,No rewards.,1,N/R,Not specified.,0.5,1,Same punishment and attack mechanisms.,1,0.3,Alternative v=0.3.,1,2,p=2.,1,0,No rewards.,1,N/A,No rewards.,1,N/A,No rewards.,1,N/R,No explicit endowment.,0.4,N/R,Defection dominates among producers; no numeric rate.,0.5,N/R,No numeric efficiency.,0.4,N/A,No humans.,1,N/A,No humans.,1,N/A,No humans.,1,N/A,No humans.,1,No human,Simulation only.,1,"Same repeated enforcement game and alternative parameters as other alternative simulations (b=3, c=2, v=0.3, f=0.4, l=4; δ=0.9, κ=8, w=2, τ=0.3, p=2, ψ=0.7, μ=0.005, η=0.01, ε=0.05, (γ_P,E, γ_E, γ_P)=(0.1, 0.3, 0.6)), but enforcer strategies restricted to PE and DE under the PE reputation system. Defection dominates among producers and PE dominates among enforcers.",Summarized from Figure 5E and text.,1
